profile_id,event_ts,event_name,purchased_7d
2107,2025-03-14T18:05:43,Placed Order,1
866,2025-03-12T04:44:35,Blotout Viewed Product Xyz,0
2805,2025-04-10T22:53:16,Email Open,1
2783,2025-02-26T16:02:10,Viewed Product XYZ   ,0
686,2025-01-21T12:07:14,Opened Email,1
2402,2025-04-14T04:01:07,Order Placed,1
1661,2025-02-14T18:59:40,Clicked email to unsubscribe,0
2454,2025-02-08T11:51:31,Unsubscribed,0
1731,2025-04-20T18:48:40,SMS Sent,0
2156,2025-02-16T14:15:10,Order Placed,1
1220,2025-04-16T14:09:56,Viewed Product XYZ   ,1
900,2025-04-10T10:14:38,Viewed Product XYZ   ,0
907,2025-02-02T17:32:55,Viewed Product XYZ   ,0
2561,2025-03-13T11:03:53,Opened Email,0
2114,2025-03-04T14:58:22,Black Crow Identified,0
296,2025-04-19T09:27:48,SMS Delivered,0
2503,2025-03-09T15:56:24,Blotout Viewed Product Xyz,0
392,2025-01-05T23:26:28,Placed Order,1
1050,2025-03-08T17:53:58,Viewed Product.,0
1607,2025-02-14T17:13:55,Black Crow Identified,0
554,2025-03-21T03:17:35,Clicked email to unsubscribe,0
340,2025-02-01T12:02:36,Unsubscribed,0
2207,2025-04-03T02:07:09,Opened Email,0
354,2025-02-14T14:28:09,Order Placed,1
501,2025-02-14T15:08:32,Order Placed,1
376,2025-01-27T13:26:07,Active on Site,0
1194,2025-03-24T05:41:43,Viewed Product.,0
2603,2025-04-05T03:18:26,Clicked email link,0
484,2025-01-31T19:56:33,Placed Order,1
744,2025-04-16T22:15:19,Clicked email link,0
404,2025-03-23T21:48:30,SMS Sent,0
1677,2025-01-27T06:46:12,Placed Order,1
2604,2025-01-20T04:41:40,SMS Delivered,0
606,2025-04-11T06:56:56,Placed Order,1
222,2025-04-06T23:11:57,Placed Order,1
1474,2025-03-31T18:27:05,Clicked Email,0
1304,2025-02-02T16:31:50,Email Open,0
1868,2025-02-19T18:55:06,Blotout Viewed Product Xyz,0
2009,2025-02-17T01:18:51,Black Crow Identified,0
2850,2025-03-30T22:54:31,Unsubscribed,0
164,2025-03-11T10:42:28,Clicked Email,0
773,2025-01-06T21:08:06,SMS Delivered,0
2124,2025-04-14T14:10:33,Viewed Product.,0
2851,2025-02-06T23:54:35,Placed Order,1
970,2025-01-07T10:06:34,Clicked Email,0
2145,2025-03-28T04:41:28,Blotout Viewed Product Xyz,0
2273,2025-02-13T06:21:13,Octane: Quiz Completed: Find The Perfect Eye Shadow   .,0
57,2025-01-29T02:54:11,Viewed Product.,0
1676,2025-02-11T09:14:37,SMS Delivered,0
1902,2025-04-10T07:04:58,Email Open,0
492,2025-04-29T22:20:40,Opened Email,0
387,2025-02-09T22:42:21,Opened Email,0
2562,2025-03-15T04:16:25,Blotout Viewed Product Xyz,0
2556,2025-03-30T13:37:50,Clicked Email,0
756,2025-03-23T05:00:51,Viewed Product XYZ   ,0
650,2025-03-21T06:40:52,Order Placed,1
505,2025-01-12T17:58:22,Clicked email to unsubscribe,0
2136,2025-01-12T13:52:40,Unsubscribed,0
2028,2025-03-12T02:00:26,Placed Order,1
2627,2025-01-31T10:57:31,Clicked email to unsubscribe,0
1080,2025-04-25T02:46:00,Octane: Quiz Completed: Find The Perfect Eye Shadow   .,0
285,2025-03-11T15:24:35,SMS Sent,1
921,2025-01-09T04:36:18,Viewed Product XYZ   ,0
1813,2025-04-27T10:53:05,Clicked Email,0
2775,2025-03-14T15:29:40,Blotout Viewed Product Xyz,0
2836,2025-01-03T05:57:43,SMS Sent,1
2900,2025-02-19T15:51:16,SMS Sent,0
1628,2025-03-18T01:14:11,Viewed Product.,0
1057,2025-03-17T05:38:44,Unsubscribed,0
1315,2025-02-04T19:40:11,Black Crow Identified,0
591,2025-03-06T06:09:31,Black Crow Identified,0
2228,2025-02-09T14:19:19,Clicked Email,0
745,2025-03-14T20:57:25,Viewed Product XYZ   ,0
1037,2025-04-09T12:47:17,Placed Order,1
965,2025-01-08T09:06:05,Black Crow Identified,0
2937,2025-01-29T00:28:45,Order Placed,1
2118,2025-02-11T15:53:42,SMS Delivered,0
876,2025-01-17T08:58:57,Clicked Email,1
2718,2025-04-20T20:38:15,Octane: Quiz Completed: Find The Perfect Eye Shadow   .,0
2394,2025-02-09T19:40:07,Viewed Product.,1
738,2025-04-02T14:11:53,Placed Order,1
1351,2025-03-11T02:54:44,Viewed Product XYZ   ,0
2717,2025-03-27T23:11:58,Octane: Quiz Completed: Find The Perfect Eye Shadow   .,0
537,2025-03-13T10:19:59,Active on Site,0
474,2025-03-25T23:57:30,Active on Site,0
1585,2025-02-13T02:27:11,Viewed Product XYZ   ,0
544,2025-03-09T10:05:20,Active on Site,0
2999,2025-01-16T23:34:24,Active on Site,0
2074,2025-03-24T02:00:29,Order Placed,1
2016,2025-01-18T08:37:24,Opened Email,0
2513,2025-03-11T18:58:49,SMS Delivered,0
738,2025-01-03T04:46:28,Clicked Email,0
967,2025-02-23T01:20:26,Clicked email link,0
2755,2025-02-20T18:10:48,Placed Order,1
2987,2025-03-20T08:33:30,Viewed Product XYZ   ,0
973,2025-02-04T06:15:23,Clicked email to unsubscribe,0
1215,2025-02-14T13:58:15,Viewed Product XYZ   ,0
1612,2025-02-14T22:08:21,Order Placed,1
2311,2025-03-03T12:41:11,Clicked email link,0
2117,2025-04-04T18:18:40,Viewed Product XYZ   ,0
2756,2025-04-16T20:52:31,Clicked email to unsubscribe,0
601,2025-04-27T19:11:25,Blotout Viewed Product Xyz,0
1527,2025-04-02T09:03:05,Order Placed,1
313,2025-03-14T05:28:54,Email Open,0
960,2025-04-04T22:12:05,Viewed Product.,0
954,2025-03-10T10:18:29,SMS Sent,0
297,2025-01-10T04:23:25,SMS Sent,0
1230,2025-04-04T16:36:53,Opened Email,0
461,2025-04-09T15:01:28,Clicked email link,0
1112,2025-01-07T10:48:02,Viewed Product.,0
2271,2025-03-27T12:02:16,Unsubscribed,0
1299,2025-01-22T19:10:54,Email Open,0
1103,2025-02-26T07:23:43,Black Crow Identified,0
2019,2025-03-24T04:51:09,Viewed Product.,1
2239,2025-02-05T21:31:31,Clicked email link,0
2929,2025-03-22T11:31:19,Opened Email,0
1326,2025-02-09T07:18:40,Active on Site,0
2306,2025-03-25T22:46:09,Opened Email,0
1763,2025-02-11T18:38:30,Black Crow Identified,0
1891,2025-04-06T11:31:53,Active on Site,0
402,2025-04-01T05:57:42,SMS Delivered,0
2742,2025-04-09T13:08:07,Clicked email to unsubscribe,0
2004,2025-01-03T21:36:53,Black Crow Identified,0
1518,2025-04-03T03:54:03,Placed Order,1
2133,2025-01-11T18:11:27,Opened Email,0
2137,2025-02-02T20:36:19,SMS Sent,0
288,2025-03-23T11:00:58,Clicked Email,0
2611,2025-02-26T04:19:08,Order Placed,1
264,2025-03-06T05:14:44,Black Crow Identified,0
1831,2025-03-02T18:38:16,Black Crow Identified,1
849,2025-03-24T10:00:17,Blotout Viewed Product Xyz,0
129,2025-04-24T04:11:39,Unsubscribed,0
1050,2025-04-10T11:08:53,Placed Order,1
2506,2025-02-10T11:03:55,Viewed Product.,0
2819,2025-01-17T00:21:40,Clicked Email,0
2598,2025-02-14T19:15:51,Active on Site,0
2107,2025-01-15T18:09:27,Placed Order,1
539,2025-04-20T22:44:50,Viewed Product XYZ   ,0
2135,2025-02-01T11:20:22,Viewed Product XYZ   ,0
2783,2025-03-15T16:46:34,Clicked Email,0
2837,2025-03-06T15:34:49,Clicked email link,0
786,2025-03-03T21:53:53,Order Placed,1
821,2025-02-17T09:55:34,Clicked email to unsubscribe,0
1416,2025-02-04T17:26:34,Opened Email,0
1470,2025-01-17T16:52:08,Active on Site,0
1731,2025-01-14T19:05:35,Clicked Email,0
2325,2025-02-17T18:23:32,Clicked Email,0
2260,2025-01-14T05:00:57,Clicked email to unsubscribe,0
2514,2025-02-21T21:18:57,Clicked Email,0
2307,2025-01-10T08:48:59,Black Crow Identified,0
849,2025-04-24T11:54:14,Octane: Quiz Completed: Find The Perfect Eye Shadow   .,0
2944,2025-04-05T20:33:28,Viewed Product.,0
1145,2025-02-26T20:33:36,Black Crow Identified,0
2053,2025-01-21T22:05:10,Placed Order,1
698,2025-04-01T12:13:03,Opened Email,0
1428,2025-02-04T02:13:57,Active on Site,0
551,2025-04-04T13:59:42,Octane: Quiz Completed: Find The Perfect Eye Shadow   .,0
1887,2025-02-16T04:58:01,Blotout Viewed Product Xyz,0
900,2025-02-11T12:51:26,Active on Site,0
1821,2025-03-09T20:46:40,Clicked email link,0
79,2025-02-03T11:59:18,Opened Email,0
863,2025-01-08T21:26:01,Octane: Quiz Completed: Find The Perfect Eye Shadow   .,0
2370,2025-02-22T17:03:17,Clicked email link,0
1907,2025-04-03T22:23:25,SMS Delivered,0
507,2025-03-04T06:53:05,Clicked email link,0
1168,2025-01-11T18:34:12,Viewed Product.,0
550,2025-03-02T12:27:30,Active on Site,0
181,2025-01-26T12:31:04,Order Placed,1
2704,2025-03-16T20:55:40,Viewed Product.,0
697,2025-04-20T04:39:22,Order Placed,1
2802,2025-03-13T20:04:33,Order Placed,1
765,2025-01-10T01:49:16,Opened Email,0
2841,2025-02-15T20:35:43,Active on Site,0
849,2025-03-26T23:55:54,Black Crow Identified,0
405,2025-04-16T05:36:35,Black Crow Identified,0
116,2025-04-11T22:37:26,Blotout Viewed Product Xyz,0
438,2025-04-10T02:13:05,Viewed Product.,0
2468,2025-03-11T00:59:08,Clicked email to unsubscribe,0
1895,2025-01-10T08:31:04,Clicked email to unsubscribe,0
427,2025-03-17T16:53:06,Email Open,0
1259,2025-04-11T16:55:05,Order Placed,1
2904,2025-01-22T07:31:51,SMS Sent,0
1776,2025-02-06T19:03:04,Active on Site,0
2456,2025-04-14T14:17:05,SMS Delivered,0
18,2025-03-11T09:24:34,Email Open,0
926,2025-04-21T19:07:51,Active on Site,0
733,2025-03-14T22:56:43,Viewed Product.,0
2030,2025-04-24T20:29:32,SMS Delivered,0
2875,2025-03-31T21:57:14,Black Crow Identified,0
132,2025-01-30T05:47:30,Viewed Product.,0
415,2025-02-12T05:22:16,SMS Delivered,0
1737,2025-01-06T08:13:45,Viewed Product XYZ   ,0
2832,2025-01-01T18:11:12,SMS Sent,0
2213,2025-01-29T03:26:19,Viewed Product.,0
2104,2025-01-07T10:52:24,Viewed Product XYZ   ,0
2273,2025-03-25T03:37:36,Clicked email link,0
1080,2025-02-03T15:40:28,Email Open,0
2605,2025-01-24T10:00:54,Viewed Product.,0
1997,2025-02-06T23:49:28,Octane: Quiz Completed: Find The Perfect Eye Shadow   .,0
2109,2025-02-02T04:18:28,SMS Sent,0
1307,2025-04-07T15:52:22,Opened Email,1
1415,2025-01-12T19:20:46,SMS Delivered,0
768,2025-03-14T17:37:14,Octane: Quiz Completed: Find The Perfect Eye Shadow   .,0
490,2025-02-02T05:54:06,Clicked email to unsubscribe,0
2705,2025-01-03T18:57:00,Unsubscribed,0
2385,2025-04-17T13:59:50,Blotout Viewed Product Xyz,0
156,2025-02-02T09:46:29,Viewed Product XYZ   ,0
893,2025-01-20T03:57:39,Order Placed,1
347,2025-03-11T19:02:58,Blotout Viewed Product Xyz,0
1509,2025-03-10T13:56:23,Blotout Viewed Product Xyz,0
2667,2025-03-03T00:35:05,Black Crow Identified,1
2171,2025-03-09T10:37:30,Active on Site,0
684,2025-01-20T03:55:22,Viewed Product XYZ   ,0
1856,2025-01-12T16:50:36,Placed Order,1
2620,2025-02-25T16:39:00,Email Open,0
2987,2025-01-02T03:39:54,Clicked email link,0
339,2025-04-11T02:32:04,Order Placed,1
1141,2025-04-20T00:08:25,Viewed Product.,0
889,2025-01-20T17:15:53,Black Crow Identified,0
151,2025-04-22T06:16:33,Clicked Email,0
2176,2025-01-21T19:00:22,SMS Delivered,0
572,2025-03-28T16:34:39,Opened Email,0
334,2025-03-26T16:37:26,Octane: Quiz Completed: Find The Perfect Eye Shadow   .,0
1944,2025-01-09T07:02:30,Order Placed,1
1545,2025-03-25T02:15:03,Black Crow Identified,0
221,2025-04-16T11:08:50,Clicked email link,0
2687,2025-03-06T15:57:06,Unsubscribed,0
878,2025-03-17T10:07:24,Active on Site,0
1386,2025-04-10T15:41:57,Blotout Viewed Product Xyz,0
1834,2025-04-26T16:01:42,Octane: Quiz Completed: Find The Perfect Eye Shadow   .,0
995,2025-01-16T05:07:25,SMS Sent,0
2333,2025-04-23T15:40:34,Viewed Product.,1
1854,2025-01-21T19:51:30,Black Crow Identified,0
1948,2025-03-25T23:11:38,Viewed Product.,0
915,2025-02-26T18:41:49,Unsubscribed,0
983,2025-01-05T00:32:21,Opened Email,0
2471,2025-04-24T16:13:58,Email Open,0
2520,2025-03-11T09:53:41,Email Open,0
1861,2025-03-28T21:31:08,Viewed Product.,0
2795,2025-03-08T10:42:17,SMS Sent,0
1002,2025-02-12T00:20:28,Active on Site,0
2630,2025-01-30T08:45:39,Black Crow Identified,0
1810,2025-04-23T20:10:22,Blotout Viewed Product Xyz,0
2682,2025-02-20T23:17:14,Email Open,0
162,2025-01-25T18:30:29,Viewed Product XYZ   ,1
102,2025-03-18T20:22:01,Clicked email to unsubscribe,0
632,2025-01-06T22:43:36,Order Placed,1
2357,2025-03-20T15:17:27,Blotout Viewed Product Xyz,0
1561,2025-03-24T18:12:53,Order Placed,1
196,2025-03-09T04:22:30,Clicked email link,0
2687,2025-03-02T19:12:01,Order Placed,1
651,2025-01-28T17:28:21,Clicked email to unsubscribe,0
2214,2025-02-13T15:06:05,SMS Delivered,0
2766,2025-03-01T14:16:53,Active on Site,0
1381,2025-03-16T17:44:54,Clicked email link,0
78,2025-01-21T22:21:14,Clicked email link,0
278,2025-01-09T22:06:30,Placed Order,1
2757,2025-04-15T07:19:32,Clicked Email,0
889,2025-04-20T23:02:35,Clicked Email,0
2935,2025-01-15T09:07:06,Opened Email,0
721,2025-04-17T18:41:38,SMS Delivered,0
834,2025-01-31T11:04:06,SMS Delivered,0
725,2025-01-18T23:53:22,Viewed Product.,0
2709,2025-04-18T02:21:17,Opened Email,0
62,2025-03-23T09:31:02,Opened Email,0
317,2025-02-19T18:32:43,Clicked Email,0
1337,2025-03-26T11:46:58,Email Open,0
2234,2025-01-15T03:20:03,Opened Email,0
1117,2025-01-10T10:06:23,Clicked email link,0
1533,2025-04-14T14:37:51,Blotout Viewed Product Xyz,0
518,2025-04-20T21:25:08,Active on Site,0
2007,2025-04-08T01:52:04,SMS Delivered,1
311,2025-01-11T23:25:38,Active on Site,0
378,2025-04-10T10:27:39,Clicked Email,0
1981,2025-03-08T17:14:18,Active on Site,0
2987,2025-04-24T02:12:56,Black Crow Identified,0
1671,2025-04-17T08:27:58,Active on Site,0
1060,2025-02-25T05:21:59,Opened Email,1
2390,2025-01-24T08:05:11,Clicked Email,0
2649,2025-01-06T04:01:53,Viewed Product.,0
2156,2025-02-01T14:34:26,Clicked Email,0
2533,2025-01-21T20:13:54,Octane: Quiz Completed: Find The Perfect Eye Shadow   .,0
2510,2025-01-28T02:38:03,Placed Order,1
2239,2025-02-20T16:52:13,Clicked email link,0
297,2025-04-14T09:09:33,Black Crow Identified,0
1978,2025-01-23T04:40:28,Viewed Product.,0
2818,2025-01-19T12:53:08,Viewed Product.,0
894,2025-03-06T23:37:33,Unsubscribed,0
624,2025-01-26T14:01:08,Black Crow Identified,0
2868,2025-03-26T06:35:49,Order Placed,1
178,2025-02-17T20:34:05,Viewed Product XYZ   ,0
646,2025-04-05T09:12:47,Blotout Viewed Product Xyz,0
377,2025-03-09T20:42:51,Placed Order,1
869,2025-03-03T21:01:08,Viewed Product XYZ   ,0
363,2025-01-06T02:24:53,Active on Site,0
56,2025-03-07T21:21:28,Black Crow Identified,0
1260,2025-03-25T02:03:12,Blotout Viewed Product Xyz,0
1514,2025-02-03T21:56:06,Active on Site,0
2065,2025-01-08T13:47:13,Blotout Viewed Product Xyz,0
86,2025-01-08T07:53:56,Active on Site,0
1253,2025-02-03T17:22:28,Placed Order,1
2883,2025-03-07T01:05:12,Email Open,0
672,2025-04-26T08:37:34,Email Open,0
294,2025-02-05T14:31:30,Black Crow Identified,0
982,2025-04-12T20:57:23,Placed Order,1
1681,2025-02-19T15:43:25,Active on Site,0
2342,2025-03-27T01:31:45,Order Placed,1
8,2025-04-18T23:11:40,Black Crow Identified,0
513,2025-02-28T15:27:10,Email Open,0
2837,2025-03-24T04:42:19,Clicked email link,0
2958,2025-04-21T15:49:13,Email Open,0
1110,2025-01-30T08:09:47,Black Crow Identified,0
2092,2025-03-21T01:21:44,Active on Site,0
130,2025-04-12T19:55:16,Clicked email to unsubscribe,0
2886,2025-03-22T07:23:07,SMS Delivered,0
865,2025-01-03T13:31:08,Blotout Viewed Product Xyz,0
2421,2025-02-11T05:01:57,Opened Email,0
349,2025-03-06T19:47:13,Unsubscribed,1
920,2025-01-22T00:01:05,Active on Site,0
1193,2025-02-04T05:59:00,Unsubscribed,0
57,2025-03-30T01:25:22,Octane: Quiz Completed: Find The Perfect Eye Shadow   .,0
754,2025-03-22T06:25:41,Octane: Quiz Completed: Find The Perfect Eye Shadow   .,0
2859,2025-02-01T01:04:51,Octane: Quiz Completed: Find The Perfect Eye Shadow   .,0
749,2025-01-04T17:44:24,Opened Email,0
1738,2025-03-12T00:49:20,Unsubscribed,0
1469,2025-03-28T01:13:53,Blotout Viewed Product Xyz,0
1107,2025-02-17T06:46:20,Black Crow Identified,0
162,2025-01-20T16:05:42,Black Crow Identified,0
335,2025-01-01T22:57:31,Order Placed,1
1786,2025-01-27T00:02:06,Order Placed,1
2952,2025-01-12T02:27:21,Clicked Email,0
2269,2025-02-03T19:59:09,SMS Delivered,0
946,2025-04-22T15:30:49,Blotout Viewed Product Xyz,0
1963,2025-04-22T19:08:56,Clicked Email,0
1547,2025-04-15T15:49:53,Blotout Viewed Product Xyz,0
385,2025-02-16T19:38:53,Order Placed,1
1881,2025-04-21T17:33:43,Viewed Product.,0
1956,2025-01-25T22:14:46,Octane: Quiz Completed: Find The Perfect Eye Shadow   .,0
1811,2025-02-13T15:47:04,Viewed Product.,0
2490,2025-01-10T05:52:47,Octane: Quiz Completed: Find The Perfect Eye Shadow   .,0
731,2025-03-04T20:15:25,Unsubscribed,0
2281,2025-04-26T21:33:48,Active on Site,0
707,2025-04-09T15:45:21,Octane: Quiz Completed: Find The Perfect Eye Shadow   .,0
2666,2025-04-16T12:26:13,Blotout Viewed Product Xyz,0
1467,2025-01-02T23:47:19,Unsubscribed,0
1336,2025-02-10T17:15:57,Clicked email to unsubscribe,0
317,2025-03-23T19:41:10,SMS Sent,0
1098,2025-01-10T20:18:27,Viewed Product XYZ   ,0
1123,2025-02-18T15:34:52,Octane: Quiz Completed: Find The Perfect Eye Shadow   .,0
2125,2025-04-14T06:08:40,Black Crow Identified,0
1051,2025-03-05T14:31:40,Active on Site,0
2398,2025-01-06T09:32:17,Clicked Email,0
2377,2025-03-05T02:46:11,Unsubscribed,0
553,2025-01-31T23:55:55,SMS Sent,0
2039,2025-01-27T09:45:45,Clicked email link,0
2901,2025-02-20T15:06:37,Black Crow Identified,0
516,2025-03-04T16:15:05,Opened Email,0
2803,2025-01-18T10:08:07,Unsubscribed,0
1130,2025-01-14T17:48:53,Clicked Email,0
1862,2025-03-20T14:11:42,Black Crow Identified,0
1292,2025-03-07T12:34:50,Unsubscribed,0
2194,2025-04-02T14:06:19,Clicked Email,0
2274,2025-03-19T22:09:26,Order Placed,1
1963,2025-01-16T02:11:48,Opened Email,0
2573,2025-01-31T18:49:18,Unsubscribed,0
62,2025-02-21T15:54:46,Order Placed,1
2990,2025-04-16T04:59:43,SMS Sent,0
2739,2025-04-27T20:16:19,Opened Email,0
1090,2025-02-17T23:11:02,Order Placed,1
780,2025-04-15T00:44:54,Clicked email link,0
2310,2025-04-11T10:03:40,SMS Sent,0
1840,2025-03-13T09:38:11,SMS Sent,0
1296,2025-02-22T03:21:00,Order Placed,1
1041,2025-03-27T20:41:58,Order Placed,1
2036,2025-01-14T12:53:31,Octane: Quiz Completed: Find The Perfect Eye Shadow   .,0
2579,2025-03-09T02:08:37,Viewed Product XYZ   ,0
895,2025-03-02T16:58:01,Black Crow Identified,0
378,2025-01-20T08:34:57,SMS Sent,0
2748,2025-01-15T14:29:00,Order Placed,1
2366,2025-01-27T06:18:16,Octane: Quiz Completed: Find The Perfect Eye Shadow   .,1
1402,2025-03-07T23:23:46,Viewed Product XYZ   ,0
2669,2025-03-09T07:08:56,Octane: Quiz Completed: Find The Perfect Eye Shadow   .,0
411,2025-02-07T02:20:44,Octane: Quiz Completed: Find The Perfect Eye Shadow   .,1
2523,2025-02-16T05:53:27,SMS Delivered,0
705,2025-04-22T01:38:01,Active on Site,0
2618,2025-03-21T22:53:31,Clicked Email,0
2129,2025-04-26T11:28:31,Placed Order,1
1697,2025-04-26T02:23:41,Unsubscribed,1
183,2025-01-01T09:04:36,Unsubscribed,0
1233,2025-03-19T03:36:37,Opened Email,0
1579,2025-01-02T05:56:26,Unsubscribed,0
2342,2025-03-16T08:13:52,SMS Delivered,0
917,2025-01-30T19:27:13,Clicked email to unsubscribe,0
510,2025-03-23T07:54:43,Clicked email to unsubscribe,0
1638,2025-03-16T01:47:41,SMS Delivered,0
1154,2025-02-27T15:57:45,Order Placed,1
1242,2025-01-09T22:33:05,Viewed Product XYZ   ,0
1782,2025-01-03T22:12:35,Clicked email to unsubscribe,0
1541,2025-03-31T03:28:26,SMS Delivered,0
1303,2025-02-27T19:23:50,Order Placed,1
2278,2025-04-18T13:33:43,Unsubscribed,0
1360,2025-02-17T11:09:27,Black Crow Identified,0
143,2025-03-17T21:41:04,Viewed Product.,0
1284,2025-01-24T15:52:25,Active on Site,0
862,2025-01-17T06:33:32,Clicked email to unsubscribe,0
1629,2025-03-09T20:01:46,Email Open,0
1737,2025-02-28T00:27:16,SMS Delivered,0
2205,2025-02-24T15:11:43,Active on Site,0
1772,2025-03-07T09:22:26,Clicked email to unsubscribe,0
646,2025-04-26T23:26:00,Viewed Product.,0
3000,2025-01-30T09:33:01,Blotout Viewed Product Xyz,0
2516,2025-04-25T11:04:39,Active on Site,0
582,2025-04-14T23:34:22,Viewed Product.,0
225,2025-02-09T13:07:39,Viewed Product XYZ   ,0
2427,2025-02-28T17:06:25,Clicked email link,0
2046,2025-01-12T22:44:46,Active on Site,0
604,2025-03-06T22:47:54,Viewed Product XYZ   ,0
741,2025-02-03T05:28:07,Viewed Product.,0
1938,2025-02-17T16:04:49,Clicked Email,0
1669,2025-01-02T09:26:25,Order Placed,1
2049,2025-04-17T10:25:51,SMS Sent,0
512,2025-02-04T00:22:14,Email Open,0
1105,2025-04-03T10:34:05,Viewed Product XYZ   ,0
1094,2025-04-08T20:30:54,Placed Order,1
1255,2025-03-10T01:42:38,SMS Delivered,0
356,2025-01-02T17:27:37,Clicked Email,0
1744,2025-02-16T23:39:00,SMS Delivered,1
735,2025-02-03T15:51:53,Placed Order,1
570,2025-03-28T15:50:24,Clicked Email,0
250,2025-02-06T07:20:39,SMS Sent,0
1657,2025-02-28T20:36:18,Placed Order,1
1132,2025-02-16T05:56:59,Placed Order,1
953,2025-04-18T04:37:47,Viewed Product XYZ   ,0
936,2025-03-19T07:05:58,Placed Order,1
946,2025-02-09T07:01:43,Viewed Product XYZ   ,0
618,2025-04-07T17:27:21,Black Crow Identified,0
657,2025-03-01T23:46:52,Viewed Product.,0
2249,2025-02-13T12:54:59,Unsubscribed,0
1168,2025-04-03T04:36:04,Email Open,0
2465,2025-03-02T02:16:37,Opened Email,0
30,2025-04-27T03:20:31,Viewed Product.,0
270,2025-04-17T10:13:57,Black Crow Identified,0
705,2025-01-24T03:16:48,Viewed Product.,0
237,2025-01-23T01:16:57,Viewed Product XYZ   ,0
908,2025-02-07T09:33:08,Clicked email link,0
1515,2025-01-07T18:28:49,Opened Email,0
1445,2025-04-25T07:34:27,SMS Delivered,0
633,2025-03-05T01:05:15,Opened Email,0
2856,2025-04-23T14:36:46,Email Open,0
2184,2025-04-04T22:32:10,Active on Site,0
2012,2025-01-12T13:58:39,Unsubscribed,0
1483,2025-03-13T19:38:53,Viewed Product XYZ   ,0
1213,2025-04-16T20:37:03,Email Open,0
402,2025-03-08T15:11:29,Octane: Quiz Completed: Find The Perfect Eye Shadow   .,0
2750,2025-02-26T13:11:24,Opened Email,0
755,2025-02-04T02:31:26,Clicked email to unsubscribe,0
1084,2025-02-17T05:58:15,Email Open,0
588,2025-01-10T15:52:17,Placed Order,1
2629,2025-03-04T02:20:33,Opened Email,0
2352,2025-04-06T01:54:14,Octane: Quiz Completed: Find The Perfect Eye Shadow   .,0
2803,2025-03-28T20:58:26,Clicked email link,0
973,2025-01-20T18:37:21,SMS Delivered,0
1690,2025-04-23T10:16:37,SMS Delivered,0
517,2025-01-06T08:40:33,Blotout Viewed Product Xyz,0
2638,2025-03-20T18:01:26,Blotout Viewed Product Xyz,0
1238,2025-03-27T01:38:02,Active on Site,0
2570,2025-01-25T10:04:42,Email Open,0
780,2025-01-15T03:31:57,Clicked Email,0
1855,2025-01-26T21:47:40,SMS Delivered,0
2335,2025-04-17T06:22:05,Blotout Viewed Product Xyz,0
2889,2025-01-16T18:21:41,Email Open,0
769,2025-03-21T04:58:18,Black Crow Identified,0
698,2025-04-11T18:02:41,Black Crow Identified,0
79,2025-03-31T08:27:40,Viewed Product.,0
2585,2025-01-25T09:33:26,Email Open,0
726,2025-02-03T04:49:14,Order Placed,1
348,2025-01-19T05:43:13,Clicked Email,0
124,2025-02-25T18:42:06,Unsubscribed,0
1791,2025-02-14T15:46:05,Email Open,0
2822,2025-01-19T11:21:57,Viewed Product.,0
529,2025-01-19T21:36:58,SMS Sent,0
1351,2025-01-14T08:21:21,Opened Email,0
214,2025-02-19T10:56:05,SMS Sent,0
652,2025-03-07T09:32:10,Clicked Email,0
1940,2025-02-07T08:13:21,Viewed Product.,0
1153,2025-03-20T13:55:42,Unsubscribed,0
1619,2025-04-13T20:16:23,Clicked email link,0
803,2025-04-29T07:56:43,Octane: Quiz Completed: Find The Perfect Eye Shadow   .,0
786,2025-04-25T00:30:06,Viewed Product.,0
805,2025-02-15T23:38:55,Blotout Viewed Product Xyz,0
2976,2025-03-30T16:44:05,Octane: Quiz Completed: Find The Perfect Eye Shadow   .,0
1136,2025-03-28T04:32:31,Clicked email to unsubscribe,0
146,2025-04-27T23:57:19,SMS Delivered,0
772,2025-01-13T18:51:21,Unsubscribed,0
1936,2025-01-17T02:25:10,SMS Delivered,0
2579,2025-03-23T00:14:33,SMS Delivered,0
2608,2025-03-17T10:03:15,Unsubscribed,0
563,2025-01-29T04:57:36,Black Crow Identified,0
168,2025-02-04T05:58:13,Octane: Quiz Completed: Find The Perfect Eye Shadow   .,0
2303,2025-04-05T09:42:01,Clicked email to unsubscribe,0
2589,2025-01-16T18:00:40,Clicked Email,0
800,2025-02-04T08:12:54,Opened Email,0
2966,2025-01-20T12:59:30,Viewed Product XYZ   ,0
583,2025-04-12T14:30:03,Opened Email,0
411,2025-01-10T17:44:12,Clicked email link,0
125,2025-02-15T22:06:34,Black Crow Identified,0
1518,2025-02-09T19:28:55,Active on Site,0
2417,2025-01-19T01:22:09,Placed Order,1
2449,2025-02-19T04:40:17,Email Open,0
2520,2025-04-25T16:08:38,Viewed Product.,0
2559,2025-03-18T07:28:09,Black Crow Identified,0
311,2025-03-25T01:16:32,Octane: Quiz Completed: Find The Perfect Eye Shadow   .,0
2479,2025-03-21T18:06:41,Active on Site,0
2881,2025-02-01T01:19:24,Blotout Viewed Product Xyz,0
809,2025-01-25T16:02:21,Active on Site,0
504,2025-03-26T23:51:50,Clicked Email,0
2898,2025-01-17T19:41:56,Octane: Quiz Completed: Find The Perfect Eye Shadow   .,0
